id	Airline	A_ICAO	Time	InitialDate	FinalDate
169559	AFR	LFPG	760	5	31
169560	AFR	LFPG	1130	2	31
169561	AFR	LFPG	1130	3	18
169562	AFR	LFPG	1125	4	28
169563	RJA	LFPG	1005	2	19
169565	AFR	LFPG	1040	2	31
169566	AFR	LFPG	605	2	31
169567	AFR	LFPG	945	2	31
169568	AFR	LFPG	620	2	31
169569	VLG	LFPG	1115	2	24
169570	VLG	LFPG	590	2	24
169571	AFR	LFPG	1010	2	31
169573	BMS	LFPG	690	16	28
169574	AFR	LFPG	1165	2	31
169577	AFR	LFPG	630	2	31
169578	AFR	LFPG	640	3	24
169579	AFR	LFPG	635	7	25
169580	AFR	LFPG	640	27	31
169581	AFR	LFPG	965	2	31
169582	AFR	LFPG	630	2	30
169583	AFR	LFPG	625	6	31
169584	AEA	LFPG	615	2	31
169585	AFR	LFPG	780	5	11
169586	AFR	LFPG	785	12	31
169587	EJU	LFPG	960	22	31
169588	EJU	LFPG	1260	11	31
169590	AFR	LFPG	480	2	31
169591	AFR	LFPG	810	2	31
169592	AFR	LFPG	815	4	28
169593	AFR	LFPG	1270	2	29
169594	AFR	LFPG	1275	4	31
169595	AFR	LFPG	445	2	23
169596	AFR	LFPG	450	3	31
169597	AFR	LFPG	1000	2	31
169598	AFR	LFPG	1000	4	30
169599	AFR	LFPG	1105	2	30
169600	AFR	LFPG	1105	3	31
169601	AFR	LFPG	1115	2	31
169602	AFR	LFPG	835	2	30
169603	AFR	LFPG	820	3	31
169604	AFR	LFPG	820	5	19
169605	AFR	LFPG	520	2	31
169606	AFR	LFPG	1290	2	31
169609	AFR	LFPG	455	2	31
169610	AFR	LFPG	465	3	28
169611	AFR	LFPG	800	2	31
169612	AFR	LFPG	440	2	31
169613	AFR	LFPG	1280	2	31
169614	AFR	LFPG	1290	21	29
169615	AFR	LFPG	535	2	31
169616	AFR	LFPG	785	2	31
169617	THY	LFPG	1095	2	31
169618	AFR	LFPG	755	2	31
169619	CTN	LFPG	740	2	28
169620	CTN	LFPG	750	11	31
169621	EJU	LFPG	660	2	31
169622	EJU	LFPG	1010	2	13
169623	EJU	LFPG	1010	24	31
169624	AFR	LFPG	575	2	31
169625	AEA	LFPG	930	2	31
169626	AEA	LFPG	575	2	31
169628	VLG	LFPG	1090	2	31
169629	AFR	LFPG	545	2	31
169630	EJU	LFPG	1020	2	31
169631	EJU	LFPG	885	2	30
169632	EJU	LFPG	880	4	31
169633	AFR	LFPG	585	4	21
169634	AFR	LFPG	585	10	31
169635	NAX	LFPG	1005	2	29
169636	NAX	LFPG	1025	3	30
169639	NAX	LFPG	1125	2	31
169640	AFR	LFPG	540	2	31
169641	AFR	LFPG	1260	2	31
169642	AFR	LFPG	620	2	31
169643	AFR	LFPG	955	2	31
169644	AFR	LFPG	860	2	31
169645	AFR	LFPG	980	2	30
169647	AFR	LFPG	1015	2	29
169648	AFR	LFPG	1015	3	31
169649	AFR	LFPG	580	2	31
169650	AFR	LFPG	1040	2	24
169651	AFR	LFPG	465	10	31
169652	AFR	LFPG	770	3	31
169653	AFR	LFPG	765	4	28
169657	EJU	LFPG	570	10	31
169658	KAL	LFPG	1300	2	31
169659	AFR	LFPG	445	2	25
169660	AFR	LFPG	445	5	29
169662	EJU	LFPG	1145	2	31
169663	AFR	LFPG	605	2	31
169664	AFR	LFPG	880	2	9
169665	AFR	LFPG	880	10	29
169666	AFR	LFPG	990	2	31
169667	AFR	LFPG	905	10	31
169668	AFR	LFPG	1300	3	19
169669	AFR	LFPG	1295	10	31
169670	AFR	LFPG	1130	2	31
169671	AFR	LFPG	615	2	26
169672	AFR	LFPG	610	3	28
169673	AFR	LFPG	530	2	31
169674	AFR	LFPG	530	3	28
169675	AFR	LFPG	825	2	30
169676	AFR	LFPG	810	3	31
169677	AFR	LFPG	1110	2	25
169678	AFR	LFPG	1100	4	24
169679	EJU	LFPG	415	2	31
169680	DAL	LFPG	640	2	26
169681	DAL	LFPG	650	6	31
169682	AFR	LFPG	520	2	30
169683	AFR	LFPG	1105	2	30
169684	AFR	LFPG	1100	3	31
169685	AFR	LFPG	1300	3	30
169686	AFR	LFPG	1305	5	31
169687	AFR	LFPG	880	2	31
169688	FDX	LFPG	1260	2	10
169689	EJU	LFPG	690	2	30
169690	EJU	LFPG	690	4	31
169691	AFR	LFPG	1040	2	25
169692	AFR	LFPG	1040	5	31
169694	AFR	LFPG	1300	2	31
169695	DAL	LFPG	940	2	31
169696	DAL	LFPG	945	3	30
169697	AFR	LFPG	735	2	31
169698	CCA	LFPG	770	2	31
169699	AFR	LFPG	1160	2	31
169701	AFR	LFPG	875	2	31
169702	AFR	LFPG	450	2	30
169703	AFR	LFPG	450	3	24
169704	AFR	LFPG	445	5	31
169705	AFR	LFPG	680	2	22
169706	AFR	LFPG	675	5	31
169707	AFR	LFPG	675	10	29
169708	AFR	LFPG	940	3	31
169709	AFR	LFPG	940	4	29
169710	AUA	LFPG	975	2	31
169711	AFR	LFPG	415	2	31
169713	AFR	LFPG	440	2	31
169714	AFR	LFPG	940	2	31
169715	AFR	LFPG	945	2	31
169716	AFR	LFPG	935	6	27
169717	AFR	LFPG	965	2	31
169718	AFR	LFPG	1285	2	31
169719	EJU	LFPG	435	2	31
169720	EJU	LFPG	1065	2	31
169721	EJU	LFPG	1060	4	30
169722	EJU	LFPG	745	2	31
169723	AFR	LFPG	945	2	31
169724	AFR	LFPG	1330	2	31
169725	AFR	LFPG	1340	3	28
169726	AFR	LFPG	790	2	31
169728	AFR	LFPG	940	2	28
169729	AFR	LFPG	945	4	31
169730	AFR	LFPG	1270	2	31
169731	AFR	LFPG	1270	2	30
169732	EJU	LFPG	790	2	17
169733	EJU	LFPG	785	19	31
169734	AFR	LFPG	1320	4	21
169735	AFR	LFPG	1320	11	31
169736	VLG	LFPG	445	2	31
169737	VLG	LFPG	1130	2	31
169738	EJU	LFPG	1345	2	31
169739	AFR	LFPG	1300	2	28
169740	AFR	LFPG	1270	2	31
169741	AFR	LFPG	605	2	31
169742	AFR	LFPG	1265	2	25
169744	DAL	LFPG	965	5	29
169745	DAL	LFPG	970	10	24
169746	SXS	LFPG	1185	2	6
169747	AFR	LFPG	1250	2	31
169749	AFR	LFPG	830	2	31
169750	AFR	LFPG	680	2	30
169753	THY	LFPG	815	2	15
169755	EJU	LFPG	525	2	30
169756	EJU	LFPG	525	4	31
169757	AFR	LFPG	680	2	31
169758	AFR	LFPG	450	2	31
169759	AFR	LFPG	800	2	25
169760	AFR	LFPG	790	5	29
169761	AFR	LFPG	795	12	31
169762	EJU	LFPG	1310	2	24
169764	AFR	LFPG	465	2	31
169765	AFR	LFPG	1005	2	31
169766	AFR	LFPG	1290	3	31
169767	AFR	LFPG	1290	4	19
169768	AFR	LFPG	1295	11	28
169769	AFR	LFPG	490	2	31
169770	AFR	LFPG	1300	2	31
169771	AFR	LFPG	1330	2	13
169772	AFR	LFPG	1330	14	31
169774	AFR	LFPG	1270	2	31
169776	AFR	LFPG	575	2	13
169777	AFR	LFPG	575	14	31
169778	THY	LFPG	780	2	31
169779	AFR	LFPG	830	2	28
169780	AFR	LFPG	825	4	31
169781	AFR	LFPG	1295	2	29
169782	AFR	LFPG	1290	4	31
169783	AFR	LFPG	845	5	29
169785	AFR	LFPG	870	3	31
169787	AFR	LFPG	1030	3	29
169788	SVA	LFPG	830	3	30
169791	BEL	LFPG	745	3	31
169792	BEL	LFPG	740	10	30
169793	JAF	LFPG	460	3	27
169794	SWR	LFPG	1275	3	31
169795	THY	LFPG	895	4	31
169796	NAX	LFPG	845	3	30
169797	AFR	LFPG	1050	3	31
169798	THY	LFPG	1030	3	31
169799	AFR	LFPG	785	3	30
169800	THY	LFPG	500	3	31
169801	AFR	LFPG	1095	3	31
169803	THY	LFPG	720	4	31
169804	NPT	LFPG	100	3	29
169805	NPT	LFPG	100	4	18
169806	LBT	LFPG	995	3	31
169807	AFR	LFPG	1055	4	27
169808	BEL	LFPG	535	6	24
169809	FPO	LFPG	1210	4	23
169810	REU	LFPG	1190	4	31
169811	AFR	LFPG	665	4	27
169812	VLG	LFPG	615	5	31
169814	AEE	LFPG	660	4	31
169815	AEE	LFPG	660	10	30
169817	XLF	LFPG	1190	4	10
169818	XLF	LFPG	1255	12	27
169820	ADR	LFPG	615	4	25
169821	FPO	LFPG	430	5	28
169822	DAL	LFPG	820	4	31
169824	FPO	LFPG	440	5	16
169825	AFR	LFPG	1140	5	31
169826	AUA	LFPG	470	6	31
169827	LGL	LFPG	1280	6	29
169828	FPO	LFPG	525	6	31
169831	AEA	LFPG	1290	6	31
169832	AEE	LFPG	1200	6	28
169833	TSC	LFPG	770	6	20
169834	TSC	LFPG	775	8	31
169835	AMX	LFPG	930	15	31
169836	CCA	LFPG	820	7	27
169838	AFR	LFPG	450	7	27
169840	DAL	LFPG	640	7	31
169841	DAL	LFPG	650	16	30
169842	AFR	LFPG	615	7	31
169843	AFR	LFPG	860	7	27
169845	WJA	LFPG	895	8	31
169846	WJA	LFPG	900	12	19
169847	JAF	LFPG	350	9	25
169848	TSC	LFPG	620	8	30
169849	TSC	LFPG	620	10	29
169850	AFR	LFPG	1055	8	30
169851	UAL	LFPG	815	9	18
169853	AFR	LFPG	1105	10	31
169854	AFR	LFPG	580	9	30
169855	AFR	LFPG	1030	10	31
169856	ASL	LFPG	1270	10	31
169857	ASL	LFPG	1265	13	30
169858	VLG	LFPG	580	10	29
169859	AFR	LFPG	820	10	30
169861	MAR	LFPG	690	12	23
169863	FPO	LFPG	660	13	25
169864	AFR	LFPG	655	11	23
169865	AAL	LFPG	945	11	31
169867	OHY	LFPG	1205	12	28
169868	ACA	LFPG	590	11	28
169871	DAL	LFPG	735	13	31
169872	VLG	LFPG	1390	13	25
169873	AFR	LFPG	1140	13	21
169874	DAH	LFPG	1120	13	25
169876	EJU	LFPG	995	14	23
169877	EJU	LFPG	795	14	23
169878	EJU	LFPG	890	14	23
169879	EJU	LFPG	1145	14	23
169880	EJU	LFPG	395	14	23
169884	LBT	LFPG	960	14	25
169885	EJU	LFPG	1310	14	23
169886	XLF	LFPG	705	14	23
169888	REU	LFPG	1385	15	25
169892	AFR	LFPG	1040	17	23
169893	TVS	LFPG	1295	17	23
169894	AFR	LFPG	855	17	23
169895	AFR	LFPG	480	18	23
169896	AFR	LFPG	530	17	23
169897	AFR	LFPG	515	17	23
169898	AFR	LFPG	980	17	23
169899	AFR	LFPG	550	17	23
169900	ABR	LFPG	445	17	31
169901	AFR	LFPG	990	17	23
169902	NPT	LFPG	105	17	28
169904	AFR	LFPG	465	18	30
169905	AFR	LFPG	465	24	31
169906	AMC	LFPG	1080	20	31
169907	AAF	LFPG	240	19	23
169908	VLG	LFPG	1335	19	31
169911	EJU	LFPG	1060	24	31
169912	AFR	LFPG	450	24	31
169913	EJU	LFPG	845	24	31
169926	CSA	LKPR	775	3	31
169928	FDX	LIMC	1030	0	31
169943	AZA	LIML	425	0	17
169944	AZA	LIMC	435	18	31
169956	AEE	LGAV	1015	5	30
169970	AZA	LIRF	510	0	31
169999	AZA	LIRF	945	0	31
170002	AZA	LIRF	1300	0	31
170006	SWR	LSZH	470	0	31
170016	SWR	LSZH	785	0	31
170029	SWR	LSZH	1260	0	31
170101	CSA	LKPR	1095	3	31
170152	AZA	LIML	915	0	13
170168	AEE	LGAV	835	5	31
170170	AEE	LGAV	480	6	31
170183	AZA	LIML	1170	1	17
170184	AZA	LIMC	1190	18	31
170194	EJU	LIMC	835	18	31
170204	AFR	LIPZ	375	2	31
170205	AFR	LIPZ	740	2	31
170206	AFR	LIPZ	1050	2	31
170210	AUA	LOWW	440	2	31
170211	AFR	LIPZ	620	2	31
170212	EJU	LIPZ	405	2	31
170213	AFR	LOWW	610	2	31
170214	AFR	LHBP	370	2	31
170215	AFR	LHBP	750	2	31
170216	EJU	LIMC	1190	2	31
170217	AFR	LIMC	670	2	31
170218	AFR	LIPZ	965	2	31
170219	AFR	LOWW	955	2	31
170220	AUA	LOWW	1065	2	31
170222	AFR	LIMC	1190	2	31
170223	AFR	LSGG	895	2	31
170224	EJU	LPPT	1260	2	31
170227	AFR	LPPT	830	2	31
170231	AFR	LSZH	910	2	31
170235	AFR	LIPE	585	13	31
170241	AFR	LIRF	1050	2	31
170242	AFR	LIRF	620	2	31
170245	AFR	LIRF	845	2	31
170246	AFR	LIRF	1225	2	31
170247	AFR	LIRF	405	2	31
170266	AFR	LIRF	680	2	31
170268	AFR	LIMC	380	2	31
170273	AFR	LHBP	1215	2	31
170274	AFR	LIRF	1120	2	31
170275	AFR	LSGG	740	2	31
170276	AFR	LSGG	450	2	31
170278	AFR	LSGG	1130	2	31
170293	AFR	LIPE	930	13	31
170297	AFR	LSZH	590	2	31
170298	AFR	LPPT	1035	2	31
170300	AFR	LSZH	480	2	31
170301	AFR	LPPT	1210	2	31
170306	AFR	LIMF	930	2	30
170318	AFR	LPPT	410	2	31
170321	CSA	LKPR	460	3	31
170329	AFR	LIML	600	2	17
170339	AFR	LSGG	650	2	31
170340	EJU	LIMC	745	2	8
170355	AFR	LKPR	580	2	31
170362	AFR	LSGG	1240	2	31
170365	AFR	LKPR	1240	2	31
170373	AFR	LIMF	645	2	30
170374	AFR	LIMF	370	2	31
170378	EJU	LPPT	500	2	30
170389	AFR	LGAV	1155	5	31
170396	AUA	LOWW	790	2	31
170397	AFR	LHBP	585	2	31
170402	EJU	LIMC	925	3	31
170408	AFR	LGAV	1015	5	31
170416	AFR	LIMC	1080	2	31
170435	EJU	LIMC	400	2	31
170436	AFR	LSGG	795	2	31
170437	AFR	LSGG	555	2	31
170438	AFR	LKPR	930	2	31
170440	AFR	LIPE	435	13	31
170448	AFR	LGAV	835	5	31
170450	AFR	LGAV	325	6	31
170457	AFR	LIMC	970	2	31
170458	BEL	LGIR	1005	3	31
170460	FOO	LOWW	425	3	31
170461	SWR	LSZH	1145	3	31
170475	AEE	LGIR	380	6	31
170486	AUA	LOWW	1260	6	31
170503	AFR	LGAV	685	7	27
170516	EJU	LIMC	750	9	31
170518	AFR	LIPZ	1255	9	31
170523	MAR	LGIR	365	12	28
170548	AZA	LIMC	935	18	31
170551	EJU	LIPZ	685	14	23
170562	AFR	LGIR	730	18	23
170565	AFR	LPPT	720	17	23
170569	AFR	LGAV	1210	18	23
170570	AFR	LIMC	610	18	31
170576	VLG	LIRF	770	19	31
170577	VLG	LIRF	1160	20	31
170581	EJU	LIPZ	695	24	31
175760	TAR	LFPO	760	0	31
175761	TAP	LFPO	1170	0	31
175762	DAH	LFPO	945	1	30
175763	TAP	LFPO	1290	0	31
175765	DAH	LFPO	785	0	31
175766	VLG	LFPO	585	1	31
175767	AAF	LFPO	425	0	7
175768	AAF	LFPO	440	8	23
175769	CCM	LFPO	520	0	31
175770	AAF	LFPO	1005	0	23
175774	VLG	LFPO	1040	0	30
175775	VLG	LFPO	1035	2	31
175776	RAM	LFPO	465	0	31
175777	RAM	LFPO	845	0	31
175779	TAP	LFPO	890	0	30
175780	TAP	LFPO	900	2	31
175782	CCM	LFPO	520	0	31
175783	VLG	LFPO	620	0	31
175786	AAF	LFPO	490	0	21
175787	AAF	LFPO	510	11	20
175788	AAF	LFPO	910	0	22
175790	TAP	LFPO	405	0	31
175791	TAP	LFPO	410	2	30
175792	DAH	LFPO	810	0	31
175794	VLG	LFPO	590	0	31
175795	DAH	LFPO	480	0	29
175796	DAH	LFPO	490	3	31
175799	VLG	LFPO	565	4	28
175800	DJT	LFPO	655	0	31
175801	DJT	LFPO	660	2	28
175802	TAR	LFPO	500	0	31
175803	VLG	LFPO	740	0	31
175805	DAH	LFPO	1235	3	31
175807	AAF	LFPO	1370	0	23
175809	RAM	LFPO	1305	0	31
175811	FWI	LFPO	915	0	31
175812	FWI	LFPO	685	0	31
175813	RAM	LFPO	815	0	31
175814	RAM	LFPO	1080	0	30
175821	CRL	LFPO	880	0	31
175824	AMC	LFPO	1160	9	31
175826	AFR	LFPO	750	0	31
175827	AFR	LFPO	950	0	31
175828	AFR	LFPO	675	0	31
175829	AFR	LFPO	830	0	31
175830	RAM	LFPO	1335	0	31
175833	CRL	LFPO	1070	0	25
175838	AFR	LFPO	1000	0	31
175843	AAF	LFPO	635	3	18
175844	DAH	LFPO	875	0	30
175845	DAH	LFPO	880	3	31
175847	RAM	LFPO	1235	1	31
175849	TVF	LFPO	745	4	31
175850	TVF	LFPO	1060	4	25
175851	TVF	LFPO	430	2	31
175852	TVF	LFPO	885	2	31
175853	AFR	LFPO	410	3	22
175854	AFR	LFPO	410	4	31
175855	AFR	LFPO	660	2	31
175856	TVF	LFPO	1035	2	30
175858	EJU	LFPO	970	2	31
175859	TVF	LFPO	620	2	31
175860	AFR	LFPO	880	2	31
175861	AFR	LFPO	550	2	31
175862	VLG	LFPO	1045	3	31
175863	TAR	LFPO	745	2	31
175864	AFR	LFPO	1040	2	31
175865	AFR	LFPO	605	2	31
175866	AFR	LFPO	545	2	27
175867	AFR	LFPO	455	2	23
175868	EJU	LFPO	630	2	31
175869	AFR	LFPO	655	5	21
175870	VLG	LFPO	950	21	31
175871	VLG	LFPO	615	2	31
175873	TVF	LFPO	915	6	31
175874	TVF	LFPO	375	2	28
175876	TVF	LFPO	775	2	31
175877	TVF	LFPO	780	10	30
175878	TVF	LFPO	380	2	31
175879	AFR	LFPO	705	3	31
175880	AFR	LFPO	705	12	29
175881	AFR	LFPO	450	2	31
175882	TVF	LFPO	685	2	30
175883	TVF	LFPO	1035	2	31
175884	TVF	LFPO	1045	4	30
175885	EJU	LFPO	440	2	31
175890	TVF	LFPO	1130	4	29
175891	VLG	LFPO	1130	2	30
175892	VLG	LFPO	1125	4	31
175893	VLG	LFPO	405	2	28
175894	VLG	LFPO	400	4	31
175895	TVF	LFPO	735	2	23
175896	TVF	LFPO	740	10	31
175897	AFR	LFPO	745	2	31
175898	AFR	LFPO	500	2	30
175899	AFR	LFPO	490	3	28
175900	AFR	LFPO	1145	3	28
175901	AFR	LFPO	1150	4	31
175902	AFR	LFPO	490	2	31
175903	TVF	LFPO	480	3	31
175905	AFR	LFPO	870	2	31
175906	AFR	LFPO	920	2	30
175907	TVF	LFPO	445	2	7
175908	TVF	LFPO	455	8	31
175909	AFR	LFPO	975	2	31
175910	AFR	LFPO	840	2	11
175911	VLG	LFPO	415	2	31
175912	VLG	LFPO	805	2	31
175913	SDM	LFPO	955	2	31
175914	AZA	LFPO	1155	2	31
175915	AFR	LFPO	435	2	31
175916	AFR	LFPO	815	3	23
175918	TVF	LFPO	1320	2	27
175919	CRL	LFPO	1140	2	31
175920	AFR	LFPO	975	2	31
175922	AFR	LFPO	1230	2	11
175924	CCM	LFPO	810	2	31
175925	AZA	LFPO	460	2	17
175926	AZA	LFPO	460	18	30
175927	AZA	LFPO	460	23	31
175928	AFR	LFPO	580	2	31
175929	EJU	LFPO	555	2	31
175930	EJU	LFPO	1070	2	11
175932	VLG	LFPO	1325	2	18
175933	AFR	LFPO	1220	2	31
175934	AEA	LFPO	1330	2	24
175936	TVF	LFPO	910	2	31
175937	EJU	LFPO	430	2	30
175938	EJU	LFPO	420	8	31
175939	TVF	LFPO	455	2	31
175941	EJU	LFPO	875	2	31
175942	RAM	LFPO	1360	2	25
175943	EJU	LFPO	700	2	17
175944	TAP	LFPO	430	3	31
175945	VLG	LFPO	1345	5	30
175946	EJU	LFPO	1315	2	31
175947	AFR	LFPO	1090	2	31
175948	TVF	LFPO	1325	2	31
175949	AFR	LFPO	1130	2	31
175950	TVF	LFPO	480	2	31
175951	TVF	LFPO	1015	2	31
175952	AFR	LFPO	685	2	31
175953	TVF	LFPO	405	2	31
175954	TVF	LFPO	435	2	31
175955	TVF	LFPO	880	2	31
175956	AFR	LFPO	1125	2	30
175957	AFR	LFPO	1120	3	31
175958	AFR	LFPO	820	2	31
175959	AFR	LFPO	1170	2	31
175960	AFR	LFPO	595	2	31
175961	AFR	LFPO	850	2	31
175962	AFR	LFPO	845	3	17
175963	AFR	LFPO	840	8	28
175965	AFR	LFPO	685	2	31
175966	TVF	LFPO	410	2	26
175967	TVF	LFPO	885	2	31
175968	AFR	LFPO	925	2	31
175969	AFR	LFPO	1190	2	31
175970	AFR	LFPO	590	3	30
175971	VLG	LFPO	935	2	18
175972	AFR	LFPO	505	2	31
175973	AFR	LFPO	1065	3	31
175974	AFR	LFPO	1075	9	30
175975	AFR	LFPO	555	2	22
175976	AFR	LFPO	555	5	20
175977	AFR	LFPO	830	2	19
175978	AFR	LFPO	830	5	22
175979	AFR	LFPO	1200	2	18
175980	AFR	LFPO	1200	5	23
175981	EJU	LFPO	445	2	31
175982	EJU	LFPO	780	2	31
175984	JAF	LFPO	715	2	27
175985	AMC	LFPO	1075	2	18
175986	AMC	LFPO	1060	9	14
175987	EJU	LFPO	1160	2	31
175989	EJU	LFPO	655	2	31
175992	EJU	LFPO	410	2	31
175993	AFR	LFPO	855	2	31
175994	AFR	LFPO	600	2	31
175995	TAP	LFPO	475	3	22
175996	HOP	LFPO	595	2	22
175997	HOP	LFPO	595	3	23
175998	TVF	LFPO	435	2	24
175999	TVF	LFPO	435	10	31
176000	EJU	LFPO	450	2	31
176001	AFR	LFPO	1055	2	31
176002	AFR	LFPO	745	2	31
176003	EJU	LFPO	1085	2	8
176004	EJU	LFPO	1080	10	31
176005	RAM	LFPO	835	2	27
176006	TAP	LFPO	635	2	31
176007	TVF	LFPO	385	2	31
176008	TVF	LFPO	965	2	31
176009	AFR	LFPO	485	2	31
176010	EJU	LFPO	425	2	9
176011	CCM	LFPO	595	2	30
176013	AFR	LFPO	730	2	31
176014	AFR	LFPO	1080	2	31
176016	AAF	LFPO	960	2	23
176018	TAP	LFPO	765	4	31
176019	TVF	LFPO	865	2	31
176020	TAP	LFPO	660	2	30
176021	TAP	LFPO	655	4	31
176023	AFR	LFPO	1220	2	31
176024	AFR	LFPO	1210	3	11
176025	HOP	LFPO	855	2	23
176026	HOP	LFPO	860	4	22
176028	AFR	LFPO	740	2	31
176029	TVF	LFPO	385	2	30
176030	TVF	LFPO	380	3	31
176032	TVF	LFPO	1275	4	27
176033	PGT	LFPO	895	2	31
176034	AFR	LFPO	640	2	31
176035	AFR	LFPO	940	2	17
176039	RAM	LFPO	1005	2	6
176040	AFR	LFPO	640	2	30
176041	TVF	LFPO	1090	3	29
176042	TVF	LFPO	1050	3	25
176043	AFR	LFPO	870	3	31
176044	TVF	LFPO	1010	3	20
176045	TVF	LFPO	1015	10	31
176046	TAP	LFPO	1035	3	31
176047	TAP	LFPO	1035	4	30
176048	TVF	LFPO	975	3	29
176049	PGT	LFPO	1065	3	31
176050	AFR	LFPO	685	3	31
176053	AFR	LFPO	540	3	31
176055	TVF	LFPO	900	3	25
176056	TVF	LFPO	495	4	23
176057	TVF	LFPO	490	10	31
176058	TVF	LFPO	770	4	24
176059	TVF	LFPO	390	4	21
176060	TVF	LFPO	390	8	31
176061	TVF	LFPO	830	4	31
176063	TVF	LFPO	515	4	31
176064	CCM	LFPO	1335	4	25
176066	AAF	LFPO	1360	4	23
176072	JAF	LFPO	1150	4	28
176073	AFR	LFPO	1145	4	27
176074	AFR	LFPO	825	4	27
176075	FWI	LFPO	645	4	30
176078	TVF	LFPO	410	4	30
176080	TVF	LFPO	460	4	24
176081	CRL	LFPO	975	4	31
176082	CRL	LFPO	975	5	19
176083	TVF	LFPO	750	4	29
176086	TAP	LFPO	1220	5	19
176087	TAP	LFPO	1205	6	17
176089	TVF	LFPO	1110	5	30
176090	DAH	LFPO	980	13	25
176091	BOS	LFPO	995	6	31
176092	BOS	LFPO	1120	7	31
176093	BOS	LFPO	1125	9	29
176094	TVF	LFPO	1165	7	24
176095	AFR	LFPO	440	11	31
176096	VLG	LFPO	785	10	25
176097	TAP	LFPO	1205	10	31
176099	TVF	LFPO	790	12	23
176100	CRL	LFPO	730	16	24
176101	CRL	LFPO	725	27	31
176102	FWI	LFPO	835	13	24
176104	EJU	LFPO	400	14	23
176105	EJU	LFPO	870	14	23
176106	EJU	LFPO	935	15	22
176108	EJU	LFPO	375	14	23
176109	AFR	LFPO	785	14	23
176110	EJU	LFPO	450	14	22
176111	EJU	LFPO	750	14	22
176112	EJU	LFPO	425	15	31
176114	TVF	LFPO	385	15	23
176116	TVF	LFPO	440	15	23
176117	TVF	LFPO	1345	15	23
176118	TVF	LFPO	1005	15	23
176119	AFR	LFPO	1090	16	24
176120	FBU	LFPO	480	15	31
176121	TVF	LFPO	440	15	23
176122	AFR	LFPO	1120	17	23
176123	AFR	LFPO	990	17	23
176124	AFR	LFPO	465	17	23
176125	AFR	LFPO	1045	17	23
176126	AFR	LFPO	675	17	23
176127	AFR	LFPO	445	18	23
176130	EJU	LFPO	710	23	31
176131	AFR	LFPO	790	18	22
176132	AFR	LFPO	660	18	23
176133	AFR	LFPO	605	24	30
176134	DAH	LFPO	915	27	31
176138	TAP	LPPT	570	0	30
176140	TAP	LPPT	985	0	31
176145	TAP	LPPT	1100	0	31
176158	VLG	LPPT	1250	0	31
176185	VLG	LIRF	445	0	31
176209	TAP	LPPT	1260	0	31
176225	TAP	LSGG	835	1	20
176227	EJU	LIPZ	700	2	12
176228	EJU	LIPZ	1215	2	31
176232	EJU	LIPZ	560	2	7
176233	TVF	LICJ	1205	2	27
176235	EJU	LPFR	1145	2	31
176254	TVF	LGIR	1030	3	31
176256	TVF	LPPT	435	2	26
176258	TVF	LPPT	1240	2	31
176260	TAP	LPPT	1165	2	17
176269	VLG	LIMC	1270	2	31
176278	AZA	LIML	1025	2	15
176279	AZA	LIMC	1035	18	30
176301	EJU	LSGG	665	2	31
176304	VLG	LIRF	1165	2	18
176308	TVF	LGIR	1065	2	31
176309	EJU	LSGG	980	2	31
176310	TAP	LPPT	465	2	30
176311	TVF	LPPT	590	2	30
176316	TVF	LPFR	605	2	31
176326	TVF	LGAV	675	7	31
176328	TVF	LGAV	1125	5	31
176345	VLG	LIRF	765	2	17
176346	EJU	LIRF	615	2	31
176347	EJU	LIRF	945	2	31
176350	EJU	LIRF	1270	2	31
176382	TVF	LPFR	1065	2	31
176406	TVF	LGKO	765	4	31
176433	TVF	LGAV	345	7	24
176438	VLG	LIRF	605	12	31
176442	EJU	LIEE	935	15	23
176451	EJU	LIMC	845	20	31
179649	AEE	LGAV	905	3	31
179651	SWR	LGAV	1225	5	31
179652	RYR	LGAV	805	5	31
179653	RYR	LGAV	825	7	25
179657	OAL	LGAV	1045	5	31
179658	OAL	LGAV	760	5	30
179659	AEE	LGAV	1000	8	31
179660	OAL	LGAV	780	5	27
179661	OAL	LGAV	790	6	28
179662	RYR	LGAV	1355	5	31
179663	RYR	LGAV	1365	11	30
179664	BEL	LGAV	810	5	31
179665	AEE	LGAV	725	5	31
179667	AZA	LGAV	1015	5	16
179669	RYR	LGAV	1070	5	31
179670	TVF	LGAV	1135	13	25
179671	AFL	LGAV	765	7	28
179673	OAL	LGAV	770	5	31
179674	OAL	LGAV	960	6	25
179675	OAL	LGAV	1115	5	31
179677	SWR	LGAV	800	5	31
179678	OAL	LGAV	1145	5	31
179679	RYR	LGAV	1155	5	25
179680	RYR	LGAV	1140	6	31
179681	RYR	LGAV	870	5	31
179682	RYR	LGAV	870	11	30
179683	GFA	LGAV	1130	5	31
179684	AEE	LGAV	740	5	31
179685	OAL	LGAV	1020	5	27
179686	AEE	LGAV	915	5	31
179687	ROU	LGAV	650	5	31
179689	AZA	LGAV	1115	5	31
179690	AZA	LGAV	760	5	31
179691	RYR	LGAV	1170	5	31
179692	OAL	LGAV	975	6	31
179693	OAL	LGAV	765	5	31
179694	AZA	LGAV	675	5	31
179695	AEE	LGAV	975	5	23
179696	AEE	LGAV	970	11	30
179700	AEE	LGAV	1250	5	31
179701	QTR	LGAV	755	5	30
